purchase_order_id,purchase_order_date,supplier_id,supplier_name,equipment_category,equipment_type,manufacturer,part_number,order_quantity,unit_cost,total_order_value,currency,procurement_status,buyer,contract_type,production_start_date,supplier_committed_date,original_eta,current_eta,actual_delivery_date,required_on_site_date,shipment_status,shipping_mode,origin_country,destination_country,destination_site,freight_forwarder,customs_status,incoterm,warehouse_receipt_status,tracking_update_date,planned_lead_time_days,current_expected_lead_time_days,actual_lead_time_days,delay_days,supplier_capacity_utilization,supplier_on_time_delivery_rate,historical_supplier_delay_rate,equipment_criticality,alternative_supplier_available,inventory_buffer_days,deployment_dependency,data_center_site,planned_compute_capacity_mw,planned_gpu_capacity,project_phase,required_capacity_date,installation_start_date,_true_arrival,lead_time_variance,supply_concentration,missed_required_date
PO-2562,2026-06-25,SUP-018,Eaton,UPS Systems,Static UPS 750kVA,Schneider Electric,SCH-US-8624,9,379601.62,3416414.58,USD,In Production,L. Tran,Framework Agreement,2026-07-05,2026-11-19,2026-11-19,2026-11-19,,2026-12-03,Not Shipped,Truck,Mexico,United States,ATL-01,DB Schenker,Pending,FOB,Pending,2026-07-13,147,147.0,,0.0,0.722,0.672,0.331,high,True,23,Medium,ATL-01,120,80000,Phase 2 expansion,2027-02-12,2026-10-14,2026-11-16,24.3,0.199,0
PO-2563,2026-04-24,SUP-013,Trane,Chillers,Water-cooled centrifugal chiller,Trane,TRA-C-5577,6,524603.05,3147618.3,USD,In Production,J. Marsh,Spot PO,2026-05-08,2027-01-17,2027-01-17,2027-02-11,,2027-02-04,Not Shipped,Truck,United States,United States,CBUS-02,Kuehne+Nagel,Not required,DAP,Pending,2026-07-13,268,293.0,,25.0,0.799,0.585,0.464,critical,True,20,High,CBUS-02,200,150000,Phase 1 build,2027-05-15,2026-11-14,2027-03-22,33.5,0.393,1
PO-2564,2025-12-11,SUP-018,Eaton,UPS Systems,1.2MW modular UPS,Vertiv,VER-US-6447,7,119109.8,833768.6,USD,Delivered,M. Delgado,Spot PO,2025-12-19,2026-06-13,2026-06-13,2026-06-08,2026-06-08,2026-07-17,Delivered,Truck,Mexico,United States,CBUS-02,Flexport,Cleared,CIF,Received,2026-07-14,184,179.0,179.0,-5.0,0.722,0.672,0.331,high,True,11,Medium,CBUS-02,200,150000,Phase 1 build,2027-05-15,2026-11-14,2026-06-08,24.3,0.199,0
PO-2565,2025-06-30,SUP-019,Schneider Electric,UPS Systems,Static UPS 750kVA,Schneider Electric,SCH-US-8624,12,368217.76,4418613.12,USD,Delivered,M. Delgado,Framework Agreement,2025-07-09,2025-12-05,2025-12-05,2025-11-28,2025-11-28,2026-01-29,Delivered,Truck,Mexico,United States,ATL-01,DB Schenker,Cleared,FOB,Received,2026-07-12,158,151.0,151.0,-7.0,0.774,0.683,0.358,high,True,11,Medium,ATL-01,120,80000,Phase 2 expansion,2027-02-12,2026-10-14,2025-11-28,34.9,0.378,0
PO-2566,2026-03-10,SUP-002,Dell,GPU Servers,MGX GPU server,Supermicro,SUP-GS-2103,24,317230.35,7613528.4,USD,In Production,K. Osei,Capacity Reservation,2026-03-18,2026-06-30,2026-06-30,2026-09-06,,2026-08-06,Not Shipped,Air,Taiwan,Ireland,DUB-06,DB Schenker,Pending,EXW,Pending,2026-07-15,112,180.0,,68.0,0.919,0.55,0.453,critical,True,10,High,DUB-06,100,70000,Phase 1 build,2027-06-14,2026-12-14,2026-09-11,22.4,0.259,1
PO-2567,2025-08-24,SUP-019,Schneider Electric,Power Distribution Units,Overhead busway 1600A,Vertiv,VER-PDU-9983,212,10416.06,2208204.72,USD,Delivered,J. Marsh,Framework Agreement,2025-09-07,2025-11-26,2025-11-26,2025-11-20,2025-11-20,2025-11-24,Delivered,Truck,Mexico,United States,PHX-04,DHL Industrial Projects,Cleared,DAP,Received,2026-07-13,94,88.0,88.0,-6.0,0.774,0.683,0.358,medium,False,27,Low,PHX-04,250,180000,Greenfield,2027-09-13,2027-01-13,2025-11-20,34.9,0.137,0
PO-2568,2025-12-28,SUP-014,York,Chillers,Air-cooled screw chiller,York,YOR-C-6974,4,294460.92,1177843.68,USD,In Production,J. Marsh,Capacity Reservation,2026-01-04,2026-08-29,2026-08-29,2026-08-29,,2027-02-06,Not Shipped,Truck,Mexico,United States,SLC-08,DB Schenker,Pending,CIF,Pending,2026-07-12,244,244.0,,0.0,0.705,0.693,0.315,critical,False,7,High,SLC-08,180,130000,Greenfield,2027-11-13,2027-02-13,2026-08-27,26.0,0.158,0
PO-2569,2026-07-05,SUP-002,Dell,GPU Servers,HGX H200 8-GPU server,Supermicro,SUP-GS-7428,57,218292.98,12442699.86,USD,In Production,A. Whitfield,Master Supply Agreement,2026-07-13,2026-12-13,2026-12-13,2026-12-28,,2026-07-30,Not Shipped,Ocean,Taiwan,United States,RIC-05,Kuehne+Nagel,Pending,DAP,Pending,2026-07-12,161,176.0,,15.0,0.919,0.55,0.453,critical,False,10,High,RIC-05,90,60000,Phase 3 expansion,2026-12-14,2026-09-14,2027-04-14,22.4,0.259,1
PO-2570,2026-01-20,SUP-005,NVIDIA Networking,InfiniBand Switches,Quantum-2 QM9700 switch,NVIDIA Networking,NVI-IS-6966,55,43211.38,2376625.9,USD,In Production,J. Marsh,Spot PO,2026-02-06,2026-07-04,2026-07-04,2027-01-01,,2026-07-05,Not Shipped,Air,Israel,United States,DFW-03,DHL Industrial Projects,Pending,CIF,Pending,2026-07-14,165,346.0,,181.0,0.929,0.593,0.436,critical,True,15,High,DFW-03,150,100000,Phase 1 build,2027-03-15,2026-10-14,2027-01-02,22.1,1.0,1
PO-2571,2025-08-10,SUP-015,Vertiv,Racks,Cable management kit,Rittal,RIT-R-5537,169,4107.03,694088.07,EUR,Delivered,L. Tran,Spot PO,2025-08-22,2025-10-22,2025-10-22,2025-10-22,2025-10-22,2027-04-09,Delivered,Truck,Germany,United States,SLC-08,DB Schenker,Cleared,EXW,Received,2026-07-11,73,73.0,73.0,0.0,0.864,0.595,0.443,low,True,33,Low,SLC-08,180,130000,Greenfield,2027-11-13,2027-02-13,2025-10-22,51.9,0.186,0
PO-2572,2026-02-07,SUP-D02,Insight Enterprises,Network Equipment,DCI router,Arista,ARI-NE-3645,119,52032.68,6191888.92,USD,Delivered,K. Osei,Framework Agreement,2026-02-21,2026-05-10,2026-05-10,2026-05-26,2026-05-26,2026-06-02,Delivered,Air,United States,United States,ATL-01,DB Schenker,Not required,DAP,Received,2026-07-14,92,108.0,108.0,16.0,0.703,0.675,0.352,high,True,18,Medium,ATL-01,120,80000,Phase 2 expansion,2027-02-12,2026-10-14,2026-05-26,22.0,0.21,0
PO-2573,2025-10-27,SUP-017,Boyd,Cooling Systems,Rear-door heat exchanger,Boyd,BOY-CS-2389,9,239914.21,2159227.89,USD,Shipped,J. Marsh,Framework Agreement,2025-11-07,2026-05-02,2026-05-02,2026-08-13,,2026-07-04,Delayed,Ocean,United States,Ireland,DUB-06,DHL Industrial Projects,Not required,FOB,Pending,2026-07-11,187,290.0,,103.0,0.924,0.55,0.492,high,True,21,Medium,DUB-06,100,70000,Phase 1 build,2027-06-14,2026-12-14,2026-08-10,29.5,0.33,1
PO-2574,2026-07-14,SUP-013,Trane,Chillers,Water-cooled centrifugal chiller,Carrier,CAR-C-1474,7,753670.13,5275690.91,USD,Ordered,L. Tran,Capacity Reservation,2026-07-21,2027-06-10,2027-06-10,2027-06-10,,2027-07-10,Not Shipped,Truck,United States,Ireland,DUB-06,Kuehne+Nagel,Not required,DAP,Pending,2026-07-11,331,331.0,,0.0,0.799,0.585,0.464,critical,False,7,High,DUB-06,100,70000,Phase 1 build,2027-06-14,2026-12-14,2027-08-04,33.5,0.393,1
PO-2575,2026-03-14,SUP-020,Raritan,Power Distribution Units,Floor PDU 400kVA,Schneider Electric,SCH-PDU-4191,160,55498.05,8879688.0,USD,Delivered,J. Marsh,Spot PO,2026-03-22,2026-05-31,2026-05-31,2026-06-11,2026-06-11,2027-01-28,Delivered,Truck,Mexico,United States,PHX-04,DHL Industrial Projects,Cleared,FOB,Received,2026-07-12,78,89.0,89.0,11.0,0.696,0.688,0.314,medium,True,45,Low,PHX-04,250,180000,Greenfield,2027-09-13,2027-01-13,2026-06-11,24.5,0.325,0
PO-2576,2025-03-09,SUP-004,NVIDIA,NVIDIA GPU Systems,DGX B200 system,NVIDIA,NVI-NGS-2152,9,440676.4,3966087.6,USD,Delivered,L. Tran,Capacity Reservation,2025-03-29,2025-08-30,2025-08-30,2025-11-22,2025-11-22,2026-10-06,Delivered,Air,Taiwan,United States,ATL-01,DB Schenker,Cleared,DAP,Received,2026-07-13,174,258.0,258.0,84.0,0.907,0.591,0.416,critical,False,11,High,ATL-01,120,80000,Phase 2 expansion,2027-02-12,2026-10-14,2025-11-22,23.2,1.0,0
PO-2577,2026-07-03,SUP-D01,WWT,Storage Systems,All-flash storage array,Pure Storage,PUR-SS-7865,3,439760.28,1319280.84,USD,In Production,L. Tran,Framework Agreement,2026-07-10,2026-09-22,2026-09-22,2026-09-22,,2026-10-22,Not Shipped,Air,United States,United States,PHX-04,Flexport,Not required,DAP,Pending,2026-07-12,81,81.0,,0.0,0.674,0.686,0.352,high,True,12,Medium,PHX-04,250,180000,Greenfield,2027-09-13,2027-01-13,2026-09-22,26.2,0.213,0
PO-2578,2026-06-10,SUP-020,Raritan,Power Distribution Units,Rack PDU metered,Schneider Electric,SCH-PDU-4940,298,50861.73,15156795.54,USD,In Production,J. Marsh,Framework Agreement,2026-06-18,2026-10-03,2026-10-03,2026-10-18,,2026-10-18,Not Shipped,Truck,Mexico,United States,DFW-03,Expeditors,Pending,DAP,Pending,2026-07-15,115,130.0,,15.0,0.696,0.688,0.314,medium,True,42,Low,DFW-03,150,100000,Phase 1 build,2027-03-15,2026-10-14,2026-11-14,24.5,0.325,1
PO-2579,2025-11-10,SUP-005,NVIDIA Networking,InfiniBand Switches,Quantum-2 QM9700 switch,NVIDIA Networking,NVI-IS-6966,12,46399.17,556790.04,USD,In Production,L. Tran,Master Supply Agreement,2025-11-26,2026-04-21,2026-04-21,2026-09-26,,2027-02-11,Not Shipped,Air,Israel,United States,SLC-08,DB Schenker,Pending,EXW,Pending,2026-07-13,162,320.0,,158.0,0.929,0.593,0.436,critical,False,14,High,SLC-08,180,130000,Greenfield,2027-11-13,2027-02-13,2026-09-26,22.1,1.0,0
PO-2580,2025-08-29,SUP-009,ABB,Transformers,Substation transformer,Siemens Energy,SIE-T-4714,3,708516.45,2125549.35,EUR,In Production,M. Delgado,Capacity Reservation,2025-09-11,2026-08-23,2026-08-23,2027-02-11,,2027-01-24,Not Shipped,Ocean,Germany,United States,PHX-04,DB Schenker,Pending,EXW,Pending,2026-07-12,359,531.0,,172.0,0.92,0.55,0.453,critical,False,6,High,PHX-04,250,180000,Greenfield,2027-09-13,2027-01-13,2027-03-08,54.2,0.257,1
PO-2581,2025-12-26,SUP-004,NVIDIA,NVIDIA GPU Systems,DGX B200 system,NVIDIA,NVI-NGS-2152,13,411997.36,5355965.68,USD,Shipped,A. Whitfield,Framework Agreement,2026-01-11,2026-05-09,2026-05-09,2026-07-15,,2026-10-29,Delayed,Air,Taiwan,United States,CBUS-02,DHL Industrial Projects,Pending,DDP,Pending,2026-07-15,134,201.0,,67.0,0.907,0.591,0.416,critical,False,19,High,CBUS-02,200,150000,Phase 1 build,2027-05-15,2026-11-14,2026-07-23,23.2,1.0,0
PO-2582,2025-10-11,SUP-023,Rittal,Racks,48U server rack,Legrand,LEG-R-6340,128,10932.6,1399372.8,USD,Delivered,S. Park,Master Supply Agreement,2025-10-19,2025-11-12,2025-11-12,2025-11-10,2025-11-10,2025-11-20,Delivered,Truck,Mexico,United States,CBUS-02,DB Schenker,Cleared,DDP,Received,2026-07-11,32,30.0,30.0,-2.0,0.604,0.712,0.316,low,True,57,Low,CBUS-02,200,150000,Phase 1 build,2027-05-15,2026-11-14,2025-11-10,12.1,0.272,0
PO-2583,2026-04-03,SUP-022,VAST Data,Storage Systems,All-flash storage array,VAST Data,VAS-SS-1997,10,452449.73,4524497.3,USD,Delivered,L. Tran,Framework Agreement,2026-04-13,2026-06-27,2026-06-27,2026-06-27,2026-06-27,2026-08-17,Delivered,Truck,United States,United States,RIC-05,Expeditors,Not required,FOB,Received,2026-07-15,85,85.0,85.0,0.0,0.619,0.679,0.34,high,True,16,Medium,RIC-05,90,60000,Phase 3 expansion,2026-12-14,2026-09-14,2026-06-27,11.3,0.22,0
PO-2584,2026-05-22,SUP-D02,Insight Enterprises,Racks,Cable management kit,Legrand,LEG-R-1456,86,11268.12,969058.32,USD,In Production,J. Marsh,Capacity Reservation,2026-06-11,2026-07-27,2026-07-27,2026-07-27,,2026-08-18,Not Shipped,Truck,Mexico,United States,CBUS-02,DB Schenker,Pending,DAP,Pending,2026-07-12,66,66.0,,0.0,0.703,0.675,0.352,low,True,53,Low,CBUS-02,200,150000,Phase 1 build,2027-05-15,2026-11-14,2026-07-24,22.0,0.152,0
PO-2585,2025-10-17,SUP-004,NVIDIA,NVIDIA GPU Systems,HGX B200 baseboard,NVIDIA,NVI-NGS-5132,13,451851.64,5874071.32,USD,In Production,K. Osei,Spot PO,2025-10-24,2026-04-25,2026-04-25,2026-07-23,,2026-07-16,Not Shipped,Air,Taiwan,United States,PHX-04,Flexport,Pending,FOB,Pending,2026-07-15,190,279.0,,89.0,0.907,0.591,0.416,critical,False,17,High,PHX-04,250,180000,Greenfield,2027-09-13,2027-01-13,2026-07-30,23.2,1.0,1
PO-2586,2026-04-03,SUP-005,NVIDIA Networking,InfiniBand Switches,Quantum-X800 switch,NVIDIA Networking,NVI-IS-2889,57,60257.46,3434675.22,USD,In Production,M. Delgado,Framework Agreement,2026-04-23,2026-08-23,2026-08-23,2026-10-27,,2026-10-21,Not Shipped,Air,Israel,United States,RIC-05,Flexport,Pending,FOB,Pending,2026-07-11,142,207.0,,65.0,0.929,0.593,0.436,critical,False,15,High,RIC-05,90,60000,Phase 3 expansion,2026-12-14,2026-09-14,2026-11-17,22.1,1.0,1
PO-2587,2026-04-13,SUP-D01,WWT,GPU Servers,MGX GPU server,Dell,DEL-GS-8219,16,198742.27,3179876.32,USD,In Production,L. Tran,Master Supply Agreement,2026-04-23,2026-08-14,2026-08-14,2026-08-28,,2026-09-03,Not Shipped,Truck,Mexico,United States,PHX-04,DB Schenker,Pending,CIF,Pending,2026-07-15,123,137.0,,14.0,0.674,0.686,0.352,critical,True,6,High,PHX-04,250,180000,Greenfield,2027-09-13,2027-01-13,2026-09-04,26.2,0.274,1
PO-2588,2025-10-08,SUP-D01,WWT,Network Equipment,Top-of-rack switch,Juniper,JUN-NE-2491,75,68162.77,5112207.75,USD,Delivered,A. Whitfield,Spot PO,2025-10-18,2026-01-10,2026-01-10,2026-01-03,2026-01-03,2026-11-01,Delivered,Air,United States,United States,CBUS-02,DB Schenker,Not required,FOB,Received,2026-07-14,94,87.0,87.0,-7.0,0.674,0.686,0.352,high,True,26,Medium,CBUS-02,200,150000,Phase 1 build,2027-05-15,2026-11-14,2026-01-03,26.2,0.268,0
PO-2589,2026-03-15,SUP-022,VAST Data,Storage Systems,Object storage cluster node,Pure Storage,PUR-SS-9466,9,290783.22,2617048.98,USD,In Production,M. Delgado,Capacity Reservation,2026-04-04,2026-06-11,2026-06-11,2026-07-17,,2026-06-17,Not Shipped,Truck,United States,United States,ATL-01,DB Schenker,Not required,CIF,Pending,2026-07-13,88,124.0,,36.0,0.619,0.679,0.34,high,False,20,Medium,ATL-01,120,80000,Phase 2 expansion,2027-02-12,2026-10-14,2026-07-21,11.3,0.22,1
PO-2590,2025-08-14,SUP-005,NVIDIA Networking,InfiniBand Switches,NDR 400G cable set,NVIDIA Networking,NVI-IS-8634,18,44078.15,793406.7,USD,Delivered,S. Park,Master Supply Agreement,2025-08-30,2025-12-17,2025-12-17,2026-01-26,2026-01-26,2027-02-10,Delivered,Ocean,Israel,United States,SLC-08,Flexport,Cleared,DDP,Received,2026-07-13,125,165.0,165.0,40.0,0.929,0.593,0.436,critical,False,19,High,SLC-08,180,130000,Greenfield,2027-11-13,2027-02-13,2026-01-26,22.1,1.0,0
PO-2591,2025-06-09,SUP-011,Hyundai Electric,Transformers,34.5kV pad-mount transformer,Siemens Energy,SIE-T-4654,3,1321419.27,3964257.81,EUR,In Production,L. Tran,Capacity Reservation,2025-06-14,2026-09-20,2026-09-20,2026-12-08,,2027-01-31,Not Shipped,Ocean,Germany,United States,SLC-08,DB Schenker,Pending,DAP,Pending,2026-07-12,468,547.0,,79.0,0.91,0.55,0.49,critical,False,13,High,SLC-08,180,130000,Greenfield,2027-11-13,2027-02-13,2026-12-25,51.2,0.319,0
PO-2592,2026-03-10,SUP-002,Dell,GPU Servers,HGX H200 8-GPU server,Dell,DEL-GS-7457,53,200071.63,10603796.39,USD,In Production,A. Whitfield,Framework Agreement,2026-03-29,2026-06-10,2026-06-10,2026-07-30,,2026-06-11,Not Shipped,Air,Mexico,United States,PHX-04,Kuehne+Nagel,Pending,CIF,Pending,2026-07-12,92,142.0,,50.0,0.919,0.55,0.453,critical,True,12,High,PHX-04,250,180000,Greenfield,2027-09-13,2027-01-13,2026-07-27,22.4,0.259,1
PO-2593,2026-07-08,SUP-006,Arista,Network Equipment,DCI router,Juniper,JUN-NE-9654,26,43917.13,1141845.38,USD,Ordered,A. Whitfield,Framework Agreement,2026-07-16,2026-10-04,2026-10-04,2026-10-05,,2026-10-08,Not Shipped,Truck,United States,United States,SLC-08,Kuehne+Nagel,Not required,EXW,Pending,2026-07-13,88,89.0,,1.0,0.873,0.55,0.493,high,True,30,Medium,SLC-08,180,130000,Greenfield,2027-11-13,2027-02-13,2026-11-05,14.1,0.19,1
PO-2594,2026-05-08,SUP-D02,Insight Enterprises,Storage Systems,NVMe expansion shelf,VAST Data,VAS-SS-4000,3,351340.56,1054021.68,USD,Delivered,A. Whitfield,Spot PO,2026-05-13,2026-07-20,2026-07-20,2026-07-13,2026-07-13,2027-01-22,Delivered,Air,United States,United States,PHX-04,DHL Industrial Projects,Not required,DAP,Received,2026-07-12,73,66.0,66.0,-7.0,0.703,0.675,0.352,high,False,17,Medium,PHX-04,250,180000,Greenfield,2027-09-13,2027-01-13,2026-07-13,22.0,0.303,0
PO-2595,2026-01-04,SUP-012,Carrier,Chillers,Water-cooled centrifugal chiller,York,YOR-C-4172,3,565540.49,1696621.47,USD,In Production,K. Osei,Framework Agreement,2026-01-16,2026-08-24,2026-08-24,2026-10-12,,2026-11-08,Not Shipped,Truck,Mexico,United States,DFW-03,DB Schenker,Pending,EXW,Pending,2026-07-13,232,281.0,,49.0,0.653,0.7,0.327,critical,False,7,High,DFW-03,150,100000,Phase 1 build,2027-03-15,2026-10-14,2026-10-19,33.4,0.449,0
PO-2596,2026-06-16,SUP-001,Supermicro,GPU Servers,HGX H200 8-GPU server,Supermicro,SUP-GS-7428,53,223099.03,11824248.59,USD,In Production,S. Park,Capacity Reservation,2026-06-23,2026-10-12,2026-10-12,2026-10-22,,2026-10-18,Not Shipped,Air,Taiwan,United States,PHX-04,Expeditors,Pending,DAP,Pending,2026-07-13,118,128.0,,10.0,0.896,0.55,0.483,critical,True,16,High,PHX-04,250,180000,Greenfield,2027-09-13,2027-01-13,2026-12-22,17.9,0.236,1
PO-2597,2025-04-01,SUP-024,Legrand,Racks,Cable management kit,Legrand,LEG-R-1456,94,11468.62,1078050.28,USD,Delivered,S. Park,Master Supply Agreement,2025-04-21,2025-05-31,2025-05-31,2025-06-17,2025-06-17,2025-06-26,Delivered,Ocean,Mexico,United States,CBUS-02,DB Schenker,Cleared,DAP,Received,2026-07-15,60,77.0,77.0,17.0,0.826,0.639,0.374,low,True,58,Low,CBUS-02,200,150000,Phase 1 build,2027-05-15,2026-11-14,2025-06-17,9.9,0.224,0
PO-2598,2025-05-29,SUP-009,ABB,Transformers,138kV power transformer,Hyundai Electric,HYU-T-4650,1,1262079.58,1262079.58,USD,In Production,K. Osei,Framework Agreement,2025-06-04,2026-09-21,2026-09-21,2028-03-06,,2027-03-11,Not Shipped,Ocean,South Korea,Singapore,SIN-07,Kuehne+Nagel,Pending,CIF,Pending,2026-07-15,480,1012.0,,532.0,0.92,0.55,0.453,critical,True,8,High,SIN-07,60,40000,Phase 2 expansion,2027-04-14,2026-11-13,2028-06-07,54.2,0.257,1
PO-2599,2025-05-18,SUP-D01,WWT,GPU Servers,4U 8-GPU air-cooled server,Supermicro,SUP-GS-2677,45,187684.24,8445790.8,USD,Delivered,J. Marsh,Framework Agreement,2025-06-07,2025-09-17,2025-09-17,2025-09-16,2025-09-16,2025-10-03,Delivered,Ocean,Taiwan,United States,ATL-01,Kuehne+Nagel,Cleared,DAP,Received,2026-07-11,122,121.0,121.0,-1.0,0.674,0.686,0.352,critical,True,10,High,ATL-01,120,80000,Phase 2 expansion,2027-02-12,2026-10-14,2025-09-16,26.2,0.274,0
PO-2600,2026-05-20,SUP-003,Foxconn Industrial,GPU Servers,MGX GPU server,Dell,DEL-GS-8219,15,196696.58,2950448.7,USD,In Production,A. Whitfield,Master Supply Agreement,2026-06-02,2026-08-31,2026-08-31,2026-08-31,,2026-10-05,Not Shipped,Truck,Mexico,United States,PHX-04,DHL Industrial Projects,Pending,DDP,Pending,2026-07-12,103,103.0,,0.0,0.864,0.567,0.437,critical,True,19,High,PHX-04,250,180000,Greenfield,2027-09-13,2027-01-13,2026-08-30,18.8,0.23,0
PO-2601,2026-03-11,SUP-021,Pure Storage,Storage Systems,NVMe expansion shelf,Dell,DEL-SS-3454,9,209497.22,1885474.98,USD,Delivered,S. Park,Spot PO,2026-03-24,2026-06-02,2026-06-02,2026-06-02,2026-06-02,2027-01-08,Delivered,Air,Mexico,United States,PHX-04,Expeditors,Cleared,FOB,Received,2026-07-13,83,83.0,83.0,0.0,0.63,0.657,0.346,high,False,25,Medium,PHX-04,250,180000,Greenfield,2027-09-13,2027-01-13,2026-06-02,12.8,0.115,0
PO-2602,2025-06-26,SUP-011,Hyundai Electric,Transformers,34.5kV pad-mount transformer,Hyundai Electric,HYU-T-4197,2,1619882.62,3239765.24,USD,In Production,A. Whitfield,Capacity Reservation,2025-07-15,2026-08-02,2026-08-02,2026-12-31,,2026-10-31,Not Shipped,Truck,South Korea,United States,CBUS-02,Kuehne+Nagel,Pending,DAP,Pending,2026-07-14,402,553.0,,151.0,0.91,0.55,0.49,critical,False,7,High,CBUS-02,200,150000,Phase 1 build,2027-05-15,2026-11-14,2027-01-02,51.2,0.319,1
PO-2603,2025-07-14,SUP-010,Siemens Energy,Transformers,34.5kV pad-mount transformer,Hyundai Electric,HYU-T-4197,2,1554233.04,3108466.08,USD,In Production,S. Park,Framework Agreement,2025-08-03,2026-07-20,2026-07-20,2027-01-26,,2026-08-15,Not Shipped,Ocean,South Korea,United States,PHX-04,DHL Industrial Projects,Pending,DAP,Pending,2026-07-14,371,561.0,,190.0,0.935,0.55,0.466,critical,False,18,High,PHX-04,250,180000,Greenfield,2027-09-13,2027-01-13,2027-01-23,45.1,0.424,1
PO-2604,2026-03-02,SUP-005,NVIDIA Networking,InfiniBand Switches,NDR 400G cable set,NVIDIA Networking,NVI-IS-8634,66,43634.88,2879902.08,USD,Shipped,M. Delgado,Spot PO,2026-03-13,2026-07-13,2026-07-13,2026-08-18,,2026-07-19,Delayed,Ocean,Israel,United States,CBUS-02,Kuehne+Nagel,Pending,CIF,Pending,2026-07-14,133,169.0,,36.0,0.929,0.593,0.436,critical,False,18,High,CBUS-02,200,150000,Phase 1 build,2027-05-15,2026-11-14,2026-08-20,22.1,1.0,1
PO-2605,2026-04-29,SUP-014,York,Chillers,Water-cooled centrifugal chiller,York,YOR-C-4172,6,628553.92,3771323.52,USD,In Production,K. Osei,Capacity Reservation,2026-05-10,2026-12-31,2026-12-31,2026-12-31,,2026-10-05,Not Shipped,Ocean,Mexico,United States,ATL-01,Kuehne+Nagel,Pending,FOB,Pending,2026-07-14,246,246.0,,0.0,0.705,0.693,0.315,critical,True,16,High,ATL-01,120,80000,Phase 2 expansion,2027-02-12,2026-10-14,2026-12-27,26.0,0.158,1
PO-2606,2025-09-17,SUP-003,Foxconn Industrial,GPU Servers,4U 8-GPU air-cooled server,Dell,DEL-GS-3478,34,238719.02,8116446.68,USD,Delivered,M. Delgado,Framework Agreement,2025-10-02,2026-01-01,2026-01-01,2026-03-28,2026-03-28,2026-01-30,Delivered,Ocean,Mexico,Singapore,SIN-07,DHL Industrial Projects,Cleared,DAP,Received,2026-07-14,106,192.0,192.0,86.0,0.864,0.567,0.437,critical,True,7,High,SIN-07,60,40000,Phase 2 expansion,2027-04-14,2026-11-13,2026-03-28,18.8,0.23,1
PO-2607,2026-03-09,SUP-002,Dell,GPU Servers,4U 8-GPU air-cooled server,Supermicro,SUP-GS-2677,47,170306.02,8004382.94,USD,Delivered,M. Delgado,Capacity Reservation,2026-03-23,2026-06-12,2026-06-12,2026-06-12,2026-06-12,2026-12-22,Delivered,Air,Taiwan,United States,PHX-04,Expeditors,Cleared,EXW,Received,2026-07-13,95,95.0,95.0,0.0,0.919,0.55,0.453,critical,True,15,High,PHX-04,250,180000,Greenfield,2027-09-13,2027-01-13,2026-06-12,22.4,0.259,0
PO-2608,2026-07-03,SUP-002,Dell,GPU Servers,4U 8-GPU air-cooled server,Supermicro,SUP-GS-2677,59,168722.72,9954640.48,USD,Ordered,S. Park,Capacity Reservation,2026-07-23,2026-10-20,2026-10-20,2026-10-20,,2026-10-15,Not Shipped,Air,Taiwan,United States,PHX-04,Flexport,Pending,DAP,Pending,2026-07-12,109,109.0,,0.0,0.919,0.55,0.453,critical,False,7,High,PHX-04,250,180000,Greenfield,2027-09-13,2027-01-13,2026-11-27,22.4,0.259,1
PO-2609,2026-05-03,SUP-018,Eaton,UPS Systems,Lithium-ion battery cabinet,Eaton,EAT-US-8771,10,285328.29,2853282.9,USD,In Production,M. Delgado,Master Supply Agreement,2026-05-15,2026-11-20,2026-11-20,2026-11-27,,2026-12-13,Not Shipped,Truck,United States,Singapore,SIN-07,DB Schenker,Not required,FOB,Pending,2026-07-12,201,208.0,,7.0,0.722,0.672,0.331,high,False,13,Medium,SIN-07,60,40000,Phase 2 expansion,2027-04-14,2026-11-13,2026-12-18,24.3,0.199,1
PO-2610,2025-10-21,SUP-004,NVIDIA,NVIDIA GPU Systems,DGX B200 system,NVIDIA,NVI-NGS-2152,4,458331.55,1833326.2,USD,Delivered,S. Park,Framework Agreement,2025-11-08,2026-02-20,2026-02-20,2026-04-20,2026-04-20,2026-09-20,Delivered,Air,Taiwan,United States,DFW-03,Expeditors,Cleared,EXW,Received,2026-07-11,122,181.0,181.0,59.0,0.907,0.591,0.416,critical,False,6,High,DFW-03,150,100000,Phase 1 build,2027-03-15,2026-10-14,2026-04-20,23.2,1.0,0
PO-2611,2026-05-24,SUP-D02,Insight Enterprises,Power Distribution Units,Floor PDU 400kVA,Schneider Electric,SCH-PDU-4191,92,53601.52,4931339.84,USD,In Production,S. Park,Master Supply Agreement,2026-05-31,2026-09-01,2026-09-01,2026-09-01,,2026-10-09,Not Shipped,Ocean,Mexico,United States,PHX-04,DHL Industrial Projects,Pending,DAP,Pending,2026-07-15,100,100.0,,0.0,0.703,0.675,0.352,medium,True,26,Low,PHX-04,250,180000,Greenfield,2027-09-13,2027-01-13,2026-08-27,22.0,0.213,0
